Date,Open,High,Low,Close,Adj Close,Volume
1995-05-18,22.615917,22.974426,22.257408,22.257408,12.393926,14356978
1995-05-19,22.048279,22.406788,22.048279,22.317162,12.427196,17007123
1995-05-22,22.347036,22.795172,22.347036,22.765297,12.676740,9330738
1995-05-23,22.825048,23.332935,22.825048,23.243307,12.942918,14767846
1995-05-24,23.303059,23.392687,22.586042,22.974426,12.793198,13228553
1995-05-25,23.004301,23.392687,22.914675,23.123804,12.876375,12082137
1995-05-26,23.093929,23.303059,22.586042,22.705545,12.643473,9291827
1995-05-30,22.854923,22.884798,21.869024,22.137905,12.327380,13179600
1995-05-31,22.078156,22.376911,21.958652,22.227533,12.377287,11508092
1995-06-01,22.347036,22.705545,22.317162,22.526291,12.543651,10576734
1995-06-02,22.376911,22.795172,22.317162,22.436663,12.493739,8333273
1995-06-05,21.928776,22.347036,21.510515,21.809273,12.144382,24480584
1995-06-06,22.078156,22.167782,21.839149,21.839149,12.161020,12562042
1995-06-07,21.689772,21.839149,21.271511,21.480640,11.961383,16512574
1995-06-08,21.540392,21.689772,21.122131,21.361137,11.894844,14200496
1995-06-09,21.420889,21.570269,21.181883,21.301386,11.861571,13842346
1995-06-12,21.630018,21.689772,21.450766,21.570269,12.011298,12534009
1995-06-13,21.839149,22.048279,21.719646,21.928776,12.210930,12155357
1995-06-14,21.958652,22.317162,21.958652,22.227533,12.377287,10721500
1995-06-15,22.376911,22.466539,22.227533,22.227533,12.377287,9175094
1995-06-16,22.257408,22.376911,22.137905,22.137905,12.327380,11283411
1995-06-19,22.317162,22.615917,22.287285,22.406788,12.477109,9944113
1995-06-20,22.436663,23.422562,22.436663,23.362810,13.009470,14932278
1995-06-21,23.422562,23.571941,23.213432,23.213432,12.926290,14980812
1995-06-22,23.273184,23.691444,23.273184,23.303059,12.976187,18176133
1995-06-23,23.303059,23.751196,23.243307,23.571941,13.125917,10299334
1995-06-26,23.542065,23.721319,23.422562,23.482313,13.076011,9121120
1995-06-27,23.452438,23.586880,22.586042,22.795172,12.693374,13723102
1995-06-28,22.705545,23.093929,22.556166,22.974426,12.793198,13056590
1995-06-29,23.034178,23.452438,23.034178,23.183556,12.909643,10403934
1995-06-30,23.362810,23.452438,22.795172,22.944551,12.776559,9036603
1995-07-03,23.004301,23.392687,22.884798,23.332935,12.992831,2859346
1995-07-05,23.392687,23.571941,23.123804,23.123804,12.876375,10119422
1995-07-06,23.213432,23.631693,23.153681,23.631693,13.159187,9827379
1995-07-07,23.571941,24.049952,23.571941,23.781071,13.242364,16347306
1995-07-10,23.900574,24.199331,23.900574,24.049952,13.392096,9597259
1995-07-11,23.900574,24.139580,23.781071,23.840822,13.275642,8817362
1995-07-12,23.990202,24.378586,23.810946,24.288958,13.525184,11917287
1995-07-13,24.318834,24.916348,24.199331,24.796844,13.808003,14586261
1995-07-14,24.527964,24.886473,24.408461,24.826721,13.824630,11066680
1995-07-17,24.886473,25.693117,24.856598,25.633366,14.273810,15616362
1995-07-18,25.573614,25.961998,24.587715,25.573614,14.240541,37451402
1995-07-19,25.155354,25.215105,23.362810,24.199331,13.475281,35868177
1995-07-20,24.378586,24.946224,24.229206,24.886473,13.857906,21194889
1995-07-21,24.856598,25.065727,24.647467,24.766970,13.791358,18286590
1995-07-24,24.886473,25.782743,24.737095,25.693117,14.307078,21622494
1995-07-25,25.693117,26.350382,25.693117,25.902246,14.423536,22267248
1995-07-26,26.081501,26.201004,25.872372,26.051624,14.506710,14990017
1995-07-27,26.171127,26.499762,26.171127,26.469885,14.739620,12941112
1995-07-28,26.499762,26.589388,26.260756,26.440010,14.722985,10192642
1995-07-31,26.440010,26.589388,25.932121,26.021749,14.490073,11025677
1995-08-01,26.081501,26.320507,25.633366,26.201004,14.589892,12662458
1995-08-02,26.440010,26.708891,25.573614,25.693117,14.307078,12811826
1995-08-03,25.454111,26.171127,25.244982,26.051624,14.506710,13746950
1995-08-04,26.081501,26.230881,25.932121,25.961998,14.456816,5260125
1995-08-07,26.081501,26.141253,25.961998,26.021749,14.490073,5986467
1995-08-08,26.021749,26.290630,26.021749,26.201004,14.623472,7511535
1995-08-09,26.290630,26.380259,26.201004,26.260756,14.656823,8229091
1995-08-10,26.260756,26.380259,26.021749,26.081501,14.556775,8248338
1995-08-11,26.171127,26.201004,25.902246,26.111378,14.573452,9739097
1995-08-14,26.111378,26.499762,26.111378,26.469885,14.773542,7314887
1995-08-15,26.529636,26.798517,26.350382,26.768642,14.940286,11300984
1995-08-16,26.798517,26.947897,26.469885,26.858271,14.990310,12329411
1995-08-17,26.858271,27.396032,26.828394,27.157026,15.157055,12676265
1995-08-18,27.216778,27.246655,26.559511,26.619265,14.856914,15472850
1995-08-21,26.619265,26.619265,25.454111,25.513863,14.239962,19667729
1995-08-22,25.573614,25.872372,25.244982,25.722992,14.356681,23071831
1995-08-23,25.842495,25.932121,25.454111,25.483988,14.223298,13551976
1995-08-24,25.483988,25.483988,24.976099,25.065727,13.989845,15886648
1995-08-25,24.796844,25.185228,24.796844,24.826721,13.856450,11641143
1995-08-28,24.796844,24.826721,24.229206,24.288958,13.556314,17212558
1995-08-29,24.408461,24.527964,23.571941,24.468212,13.656361,25714864
1995-08-30,24.647467,24.737095,24.169455,24.288958,13.556314,13596326
1995-08-31,24.498089,24.796844,24.378586,24.707218,13.789753,9691818
1995-09-01,24.557838,24.976099,24.468212,24.557838,13.706381,7610278
1995-09-05,24.617592,24.617592,23.930449,24.169455,13.489608,27900167
1995-09-06,24.378586,24.527964,24.049952,24.079828,13.439590,17537236
1995-09-07,24.020077,24.199331,23.661568,23.751196,13.256166,16950639
1995-09-08,23.900574,23.900574,23.452438,23.631693,13.189483,22407412
1995-09-11,23.482313,23.512190,22.914675,23.034178,12.855983,27695988
1995-09-12,22.974426,23.542065,22.735420,23.303059,13.006049,30492155
1995-09-13,23.303059,23.601816,22.078156,22.615917,12.622541,58252158
1995-09-14,22.765297,22.854923,22.108030,22.317162,12.455798,32908834
1995-09-15,22.167782,22.167782,21.898901,22.048279,12.305733,28369194
1995-09-18,22.108030,22.526291,22.078156,22.496414,12.555848,18634281
1995-09-19,22.615917,23.153681,22.526291,23.123804,12.906005,17655225
1995-09-20,23.332935,23.452438,22.854923,22.884798,12.772615,12370833
1995-09-21,22.884798,23.064054,22.436663,22.556166,12.589192,11995528
1995-09-22,22.436663,22.556166,22.317162,22.436663,12.522493,9808551
1995-09-25,22.466539,22.645794,22.137905,22.167782,12.372433,12432756
1995-09-26,22.287285,22.436663,22.108030,22.197659,12.389106,11609763
1995-09-27,22.137905,22.586042,21.958652,22.556166,12.589192,19625889
1995-09-28,22.675669,22.795172,22.436663,22.436663,12.522493,11945738
1995-09-29,22.526291,22.765297,22.376911,22.586042,12.605869,10867103
1995-10-02,22.705545,22.854923,22.317162,22.347036,12.472475,9924030
1995-10-03,22.347036,22.765297,22.317162,22.675669,12.655894,13767870
1995-10-04,22.526291,22.615917,22.317162,22.406788,12.505823,8397288
1995-10-05,22.436663,22.705545,22.347036,22.586042,12.605869,10331551
1995-10-06,22.765297,22.795172,22.496414,22.496414,12.555848,10870032
1995-10-09,22.436663,22.496414,21.988527,21.988527,12.272378,12641956
1995-10-10,21.510515,21.779398,21.301386,21.689772,12.105635,27061275
1995-10-11,21.869024,22.197659,21.809273,22.108030,12.339076,14054056
1995-10-12,22.287285,22.347036,22.018402,22.227533,12.405769,9822777
1995-10-13,22.466539,22.526291,22.108030,22.108030,12.339076,9842442
1995-10-16,22.108030,22.496414,22.108030,22.466539,12.539172,11081742
1995-10-17,22.108030,23.183556,21.809273,23.153681,12.922681,47879186
1995-10-18,23.392687,23.482313,22.884798,23.034178,12.855983,30561610
1995-10-19,23.153681,23.512190,22.944551,23.482313,13.106106,19609153
1995-10-20,23.482313,23.542065,22.765297,22.795172,12.722589,18633862
1995-10-23,22.854923,23.661568,22.854923,23.661568,13.206150,17361090
1995-10-24,23.631693,23.721319,23.243307,23.422562,13.072756,13018098
1995-10-25,23.542065,23.542065,22.944551,22.974426,12.822639,11455792
1995-10-26,23.004301,23.093929,22.615917,22.914675,12.789284,14023931
1995-10-27,22.914675,23.093929,22.884798,23.064054,12.872661,10349961
1995-10-30,23.303059,23.601816,23.213432,23.482313,13.106106,13300099
1995-10-31,23.512190,23.691444,23.153681,23.243307,12.972701,12354515
1995-11-01,23.243307,23.332935,23.034178,23.153681,12.922681,8614019
1995-11-02,23.183556,23.870699,23.123804,23.810946,13.289519,13780422
1995-11-03,23.900574,24.259083,23.870699,24.259083,13.539632,13582101
1995-11-06,24.199331,24.468212,23.900574,24.020077,13.406240,13043620
1995-11-07,23.781071,24.049952,23.452438,23.601816,13.172795,16224297
1995-11-08,23.691444,23.930449,23.243307,23.362810,13.072496,11252450
1995-11-09,23.661568,23.840822,23.422562,23.512190,13.156083,13361604
1995-11-10,23.303059,23.482313,23.093929,23.273184,13.022345,9778426
1995-11-13,23.303059,23.422562,23.183556,23.273184,13.022345,9934071
1995-11-14,23.153681,23.273184,22.765297,22.795172,12.754881,9654162
1995-11-15,22.854923,23.004301,22.645794,22.825048,12.771594,9395590
1995-11-16,22.854923,23.123804,22.735420,22.854923,12.788322,12428572
1995-11-17,22.795172,22.914675,22.645794,22.735420,12.721448,11569178
1995-11-20,22.705545,22.795172,22.227533,22.227533,12.437256,10985929
1995-11-21,22.257408,22.675669,22.227533,22.586042,12.637863,13096757
1995-11-22,22.645794,23.034178,22.556166,22.765297,12.738168,9198524
1995-11-24,22.765297,23.093929,22.765297,22.914675,12.821745,3111222
1995-11-27,23.064054,23.273184,22.854923,22.914675,12.821745,9212331
1995-11-28,22.884798,23.303059,22.854923,23.183556,12.972194,12096781
1995-11-29,23.243307,23.303059,23.123804,23.213432,12.988916,11809340
1995-11-30,23.243307,23.452438,23.093929,23.093929,12.922052,10729450
1995-12-01,23.183556,23.183556,22.645794,22.645794,12.671293,10526526
1995-12-04,22.705545,23.243307,22.615917,22.974426,12.855186,11318138
1995-12-05,23.153681,23.213432,22.854923,22.884798,12.805034,11511858
1995-12-06,23.004301,23.064054,22.526291,22.884798,12.805034,12633170
1995-12-07,22.765297,22.825048,22.466539,22.645794,12.671293,11488846
1995-12-08,22.705545,23.153681,22.615917,23.153681,12.955480,10703509
1995-12-11,23.213432,23.243307,22.914675,23.004301,12.871898,8824893
1995-12-12,23.034178,23.123804,22.765297,22.795172,12.754881,9065891
1995-12-13,22.735420,22.795172,22.556166,22.586042,12.637863,11530686
1995-12-14,22.645794,22.735420,22.078156,22.406788,12.537564,14185852
1995-12-15,21.988527,21.988527,21.480640,21.570269,12.069499,28653706
1995-12-18,21.510515,21.540392,20.972754,21.271511,11.902325,26590157
1995-12-19,21.301386,21.958652,21.301386,21.958652,12.286809,15666570
1995-12-20,21.988527,21.988527,21.301386,21.361137,11.952477,15086667
1995-12-21,21.480640,21.779398,21.450766,21.719646,12.153078,11188016
1995-12-22,21.719646,21.958652,21.719646,21.809273,12.203228,7855042
1995-12-26,21.988527,22.018402,21.898901,21.928776,12.270091,3955554
1995-12-27,21.928776,21.988527,21.689772,21.988527,12.303527,6577248
1995-12-28,21.779398,21.839149,21.510515,21.540392,12.052779,7436642
1995-12-29,21.600143,21.928776,21.391012,21.839149,12.219948,14491284
1996-01-02,21.839149,22.018402,21.659895,21.719646,12.153078,10495146
1996-01-03,21.749521,21.809273,21.271511,21.331263,11.935756,13104288
1996-01-04,21.301386,21.301386,20.464867,20.763622,11.618142,33820109
1996-01-05,20.554493,21.211760,20.554493,21.181883,11.852176,16218858
1996-01-08,21.181883,21.331263,21.181883,21.301386,11.919048,3694054
1996-01-09,21.301386,21.301386,20.584370,20.733747,11.601429,15579124
1996-01-10,20.703873,21.331263,20.703873,20.853251,11.668285,23798174
1996-01-11,21.062380,21.152008,20.554493,20.853251,11.668285,19349326
1996-01-12,20.853251,20.853251,20.584370,20.644119,11.551272,11147850
1996-01-15,20.673996,20.673996,19.867352,19.867352,11.116641,15659875
1996-01-16,20.106358,20.972754,19.956980,20.793499,11.634862,19300792
1996-01-17,20.733747,21.331263,20.494741,20.942879,11.718441,20171901
1996-01-18,21.510515,23.004301,21.420889,23.004301,12.871898,41241688
1996-01-19,23.093929,24.886473,23.064054,24.378586,13.640863,55002864
1996-01-22,24.259083,24.826721,24.229206,24.438337,13.674309,22145912
1996-01-23,24.079828,24.976099,24.079828,24.617592,13.774605,20749293
1996-01-24,24.647467,26.051624,24.647467,25.573614,14.309539,33425558
1996-01-25,25.722992,25.812620,24.886473,24.886473,13.925058,19756011
1996-01-26,24.826721,25.394360,24.737095,25.035851,14.008638,11075466
1996-01-29,25.035851,25.483988,24.916348,25.454111,14.242675,9910222
1996-01-30,25.454111,26.051624,25.424234,25.961998,14.526858,19219622
1996-01-31,25.812620,26.260756,25.693117,25.932121,14.510136,20981923
1996-02-01,25.991875,26.380259,25.842495,26.051624,14.577003,17061515
1996-02-02,26.051624,26.260756,25.991875,26.201004,14.660586,13016006
1996-02-05,26.141253,26.858271,26.111378,26.828394,15.011641,13744022
1996-02-06,26.977772,27.515535,26.918020,27.425907,15.345976,21085686
1996-02-07,27.246655,27.396032,26.649139,26.918020,15.094684,16841437
1996-02-08,26.858271,27.366158,26.738768,27.127151,15.211952,13366206
1996-02-09,27.097275,27.336281,27.007648,27.127151,15.211952,14106356
1996-02-12,27.276529,27.694790,27.216778,27.545410,15.446501,15341054
1996-02-13,27.246655,27.455784,27.127151,27.157026,15.228703,14508857
1996-02-14,27.216778,27.485661,27.186901,27.306404,15.312466,13545282
1996-02-15,27.336281,28.322180,27.306404,28.113050,15.764806,24414895
1996-02-16,28.202677,28.411806,28.083174,28.202677,15.815066,20861006
1996-02-20,27.903919,28.889818,27.903919,28.471558,15.965847,22268085
1996-02-21,28.441683,28.830067,28.352055,28.740440,16.116627,17143103
1996-02-22,29.098948,30.025097,28.979446,29.666588,16.635979,22408667
1996-02-23,29.875717,30.144598,29.636711,30.025097,16.837023,17264021
1996-02-26,29.606836,29.995220,29.606836,29.845840,16.736498,12060380
1996-02-27,29.905594,30.801865,29.756214,30.771990,17.255842,19300374
1996-02-28,30.503107,30.801865,30.353727,30.443356,17.071560,18355208
1996-02-29,29.875717,30.443356,29.158701,29.308079,16.434938,30513494
1996-03-01,29.069073,29.098948,27.963671,28.232553,15.831824,33659862
1996-03-04,28.381931,28.979446,27.545410,27.754541,15.563771,18083666
1996-03-05,27.993547,28.561186,27.754541,28.441683,15.949091,14828933
1996-03-06,28.620937,28.650812,27.814293,27.963671,15.681037,11439893
1996-03-07,27.963671,28.083174,27.575287,27.993547,15.697793,10336154
1996-03-08,27.605164,27.933796,26.828394,27.306404,15.312466,22510338
1996-03-11,27.216778,28.172800,27.216778,28.023422,15.714548,16468224
1996-03-12,27.635038,27.724665,27.157026,27.306404,15.312466,17579494
1996-03-13,27.366158,27.874044,27.366158,27.694790,15.530255,11760387
1996-03-14,27.844168,28.381931,27.754541,27.933796,15.664289,12017703
1996-03-15,27.933796,28.680689,27.664913,28.650812,16.066359,14733956
1996-03-18,28.830067,29.905594,28.800192,29.786091,16.702999,15712594
1996-03-19,29.815966,29.995220,29.039198,29.098948,16.317661,11706832
1996-03-20,28.889818,28.889818,27.306404,27.963671,15.681037,31664094
1996-03-21,28.083174,28.172800,27.276529,27.455784,15.396241,15810499
1996-03-22,27.485661,27.664913,27.306404,27.306404,15.312466,9361282
1996-03-25,27.455784,27.515535,25.902246,25.991875,14.575328,19758522
1996-03-26,25.902246,26.768642,25.722992,26.469885,14.843387,19074438
1996-03-27,26.559511,27.186901,26.350382,26.589388,14.910394,15145243
1996-03-28,26.738768,26.858271,26.171127,26.230881,14.709348,12746974
1996-03-29,26.380259,27.186901,26.380259,26.589388,14.910394,12265814
1996-04-01,26.798517,26.947897,26.290630,26.380259,14.793114,9955828
1996-04-02,26.529636,28.232553,26.410133,28.113050,15.764806,22623725
1996-04-03,28.083174,28.800192,27.754541,28.620937,16.049618,17363182
1996-04-04,28.650812,28.650812,28.023422,28.142925,15.781565,10470460
1996-04-08,27.635038,28.531309,27.366158,28.531309,15.999356,16726377
1996-04-09,28.620937,28.710564,28.083174,28.172800,15.798306,8219050
1996-04-10,28.142925,28.889818,27.515535,27.724665,15.547015,13339010
1996-04-11,27.814293,28.292303,27.425907,28.083174,15.748060,15772843
1996-04-12,27.545410,27.635038,26.320507,26.649139,14.943899,32472024
1996-04-15,26.918020,27.336281,26.649139,27.276529,15.295712,9599351
1996-04-16,27.515535,27.814293,27.396032,27.605164,15.480005,10202684
1996-04-17,27.903919,28.710564,24.707218,25.155354,14.106236,68195434
1996-04-18,25.244982,25.633366,24.766970,25.215105,14.139743,43421552
1996-04-19,25.274857,25.603489,25.005976,25.185228,14.122993,20484027
1996-04-22,25.543737,25.722992,25.244982,25.633366,14.374298,13864939
1996-04-23,25.693117,25.752869,25.513863,25.573614,14.340786,10332388
1996-04-24,25.722992,25.722992,25.244982,25.513863,14.307276,12666223
1996-04-25,25.573614,25.932121,25.483988,25.872372,14.508316,18767332
1996-04-26,25.932121,26.021749,25.722992,25.752869,14.441304,9547051
1996-04-29,25.752869,25.991875,25.663240,25.961998,14.558577,11244082
1996-04-30,26.290630,26.350382,25.693117,25.752869,14.441304,11146176
1996-05-01,25.752869,25.932121,25.722992,25.782743,14.458057,8775522
1996-05-02,25.812620,26.141253,25.663240,25.782743,14.458057,14708852
1996-05-03,25.872372,26.051624,25.752869,25.842495,14.491558,8383899
1996-05-06,25.932121,25.932121,25.424234,25.573614,14.340786,12184226
1996-05-07,25.573614,25.633366,25.244982,25.304731,14.189998,9973401
1996-05-08,25.095602,25.334608,24.766970,25.304731,14.237065,15058216
1996-05-09,25.274857,25.752869,25.274857,25.573614,14.388349,9972982
1996-05-10,25.663240,25.902246,25.364485,25.424234,14.304299,8742050
1996-05-13,25.424234,25.932121,25.304731,25.722992,14.472389,9593494
1996-05-14,25.872372,26.021749,25.693117,25.961998,14.606860,13057427
1996-05-15,26.051624,26.260756,25.932121,26.051624,14.657283,11462068
1996-05-16,25.812620,26.111378,25.722992,25.961998,14.606860,11366673
1996-05-17,26.051624,26.679014,26.051624,26.499762,14.909415,16124299
1996-05-20,26.768642,26.888145,26.529636,26.798517,15.077503,10086369
1996-05-21,26.738768,26.798517,26.469885,26.529636,14.926221,9003550
1996-05-22,26.469885,26.529636,26.230881,26.380259,14.842186,9369231
1996-05-23,26.260756,26.410133,26.111378,26.111378,14.690907,10893881
1996-05-24,26.171127,26.260756,25.812620,25.991875,14.623667,5870152
1996-05-28,26.111378,26.141253,25.782743,25.872372,14.556436,7211124
1996-05-29,25.752869,25.902246,25.244982,25.543737,14.371531,13644024
1996-05-30,25.543737,25.722992,25.364485,25.633366,14.421964,10952875
1996-05-31,25.722992,25.872372,25.483988,25.513863,14.354729,9419021
1996-06-03,25.424234,25.454111,25.095602,25.185228,14.169837,7278068
1996-06-04,25.185228,25.483988,25.185228,25.304731,14.237065,8317792
1996-06-05,25.334608,25.424234,25.035851,25.065727,14.102594,7480574
1996-06-06,25.065727,25.065727,24.139580,24.199331,13.615145,25010697
1996-06-07,23.064054,24.378586,22.974426,24.318834,13.682381,30868715
1996-06-10,24.378586,24.677341,24.229206,24.527964,13.800033,12616852
1996-06-11,24.677341,24.946224,24.468212,24.647467,13.867273,11291361
1996-06-12,24.766970,24.826721,24.557838,24.617592,13.850465,8937442
1996-06-13,24.617592,24.886473,24.318834,24.677341,13.884083,8924472
1996-06-14,24.707218,24.916348,24.288958,24.288958,13.665560,11348263
1996-06-17,24.348709,24.557838,24.109703,24.498089,13.783230,7984746
1996-06-18,24.378586,24.498089,24.199331,24.199331,13.615145,8009850
1996-06-19,24.318834,24.527964,24.259083,24.408461,13.732804,5981028
1996-06-20,24.438337,24.438337,23.751196,24.079828,13.547903,17320086
1996-06-21,24.079828,24.318834,23.482313,23.571941,13.262155,17673634
1996-06-24,23.810946,23.930449,23.542065,23.810946,13.396626,10337827
1996-06-25,23.751196,23.840822,23.631693,23.840822,13.413437,9293919
1996-06-26,23.840822,23.930449,23.542065,23.571941,13.262155,10642841
1996-06-27,23.512190,23.810946,23.332935,23.631693,13.295779,13906361
1996-06-28,23.691444,23.870699,23.631693,23.661568,13.312586,9807714
1996-07-01,23.721319,24.438337,23.691444,24.259083,13.648756,10156660
1996-07-02,24.139580,24.199331,23.870699,23.900574,13.447061,8468834
1996-07-03,23.840822,23.930449,23.452438,23.542065,13.245347,10171304
1996-07-05,23.392687,23.721319,23.362810,23.392687,13.161307,6976402
1996-07-08,23.452438,23.721319,23.452438,23.512190,13.228542,7714878
1996-07-09,23.601816,23.960325,23.601816,23.661568,13.312586,8285157
1996-07-10,23.601816,23.781071,23.362810,23.631693,13.295779,11929421
1996-07-11,23.332935,23.332935,22.496414,22.944551,12.909169,24401925
1996-07-12,22.854923,22.944551,22.615917,22.780233,12.816718,13490471
1996-07-15,22.586042,22.675669,21.450766,21.719646,12.220012,17069046
1996-07-16,22.048279,22.884798,21.450766,22.884798,12.875555,25970506
1996-07-17,23.392687,23.392687,22.466539,22.496414,12.657038,15855268
1996-07-18,22.526291,22.854923,22.257408,22.526291,12.673843,11177138
1996-07-19,22.586042,22.765297,22.347036,22.406788,12.606609,8849578
1996-07-22,22.317162,22.317162,21.958652,22.108030,12.438523,7450867
1996-07-23,22.108030,22.287285,21.510515,21.570269,12.135971,13033160
1996-07-24,21.420889,22.137905,21.301386,21.928776,12.337667,15412182
1996-07-25,22.944551,24.796844,22.705545,24.766970,13.934511,37718342
1996-07-26,24.647467,24.886473,24.288958,24.826721,13.968130,16695834
1996-07-29,24.737095,25.215105,24.707218,25.035851,14.085787,13967029
1996-07-30,25.155354,25.812620,24.796844,25.663240,14.438772,16705875
1996-07-31,25.603489,26.021749,25.573614,25.693117,14.455579,14666175
1996-08-01,25.812620,26.051624,25.633366,25.633366,14.421964,13056590
1996-08-02,25.902246,26.141253,25.752869,26.021749,14.640476,9480107
1996-08-05,25.812620,26.141253,25.812620,26.111378,14.690907,9000202
1996-08-06,26.111378,26.320507,25.872372,26.201004,14.741330,15047338
1996-08-07,26.290630,26.977772,26.230881,26.918020,15.193252,12832328
1996-08-08,26.679014,27.216778,26.649139,27.127151,15.311296,12303470
1996-08-09,27.007648,27.186901,26.798517,26.858271,15.159521,7309030
1996-08-12,26.768642,27.067400,26.679014,26.798517,15.125799,8083070
1996-08-13,26.679014,26.888145,26.081501,26.141253,14.754827,12484219
1996-08-14,26.141253,26.649139,26.141253,26.589388,15.007765,10800996
1996-08-15,26.679014,26.679014,26.469885,26.499762,14.957168,4839633
1996-08-16,26.529636,26.589388,26.260756,26.290630,14.839138,6324953
1996-08-19,26.260756,26.380259,26.171127,26.290630,14.839138,7378484
1996-08-20,26.320507,26.469885,26.290630,26.410133,14.906588,4747585
1996-08-21,26.410133,26.947897,26.320507,26.828394,15.142658,7389362
1996-08-22,26.947897,27.216778,26.858271,26.918020,15.193252,8628663
1996-08-23,26.798517,27.157026,26.768642,27.007648,15.243834,6457586
1996-08-26,27.007648,27.037523,26.828394,26.888145,15.176391,3822921
1996-08-27,26.918020,26.947897,26.589388,26.708891,15.075214,5041302
1996-08-28,27.246655,27.664913,27.216778,27.485661,15.513641,15511762
1996-08-29,27.515535,27.605164,27.396032,27.515535,15.530506,9604790
1996-08-30,27.396032,27.485661,27.157026,27.336281,15.429335,6434574
1996-09-03,27.067400,27.575287,26.903084,27.545410,15.547362,9236598
1996-09-04,27.485661,27.635038,27.366158,27.396032,15.463057,5732917
1996-09-05,27.246655,27.366158,27.007648,27.037523,15.260700,7525342
1996-09-06,27.127151,27.694790,27.127151,27.605164,15.581095,10081348
1996-09-09,27.724665,28.142925,27.694790,28.113050,15.867756,10742002
1996-09-10,28.113050,28.531309,27.844168,28.232553,15.935208,16789555
1996-09-11,27.903919,28.262428,27.903919,28.202677,15.918352,9157939
1996-09-12,28.202677,28.262428,27.993547,28.023422,15.817166,9073841
1996-09-13,28.232553,29.367830,28.232553,29.188576,16.474812,23050074
1996-09-16,29.188576,29.487333,29.098948,29.337954,16.559126,11143247
1996-09-17,29.397705,29.547085,29.039198,29.547085,16.677162,13805526
1996-09-18,29.726337,29.935469,29.397705,29.756214,16.795210,14742324
1996-09-19,29.696463,29.905594,29.397705,29.517208,16.660307,8591007
1996-09-20,29.547085,29.845840,29.367830,29.397705,16.592857,12805132
1996-09-23,29.218451,29.815966,29.188576,29.696463,16.761475,7076818
1996-09-24,29.696463,30.323853,29.636711,29.666588,16.744617,15673264
1996-09-25,29.756214,30.323853,29.756214,30.234226,17.064997,11269186
1996-09-26,30.174475,30.562859,29.666588,29.726337,16.778339,13288384
1996-09-27,29.815966,29.995220,29.636711,29.815966,16.828936,5490245
1996-09-30,29.845840,30.383604,29.666588,29.756214,16.795210,7800650
1996-10-01,29.636711,29.935469,29.427582,29.576960,16.694031,10236156
1996-10-02,29.696463,30.084846,29.636711,30.084846,16.980692,8423229
1996-10-03,30.054972,30.174475,29.786091,29.875717,16.862650,7719898
1996-10-04,30.084846,30.383604,30.025097,30.264101,17.081860,9632823
1996-10-07,30.323853,30.592733,30.323853,30.562859,17.250496,7679314
1996-10-08,30.592733,30.951242,30.503107,30.682362,17.317947,13168722
1996-10-09,30.831739,30.921368,30.144598,30.174475,17.031277,10051642
1996-10-10,29.995220,30.592733,29.995220,30.532984,17.233631,9407724
1996-10-11,30.712236,31.100620,30.652487,31.040871,17.520300,11959127
1996-10-14,31.040871,31.070745,30.861616,31.070745,17.537159,5861366
1996-10-15,31.250000,31.369503,30.742113,30.951242,17.469706,11982558
1996-10-16,30.951242,30.951242,30.443356,30.503107,17.216764,7847929
1996-10-17,30.771990,30.861616,29.935469,30.025097,16.946970,8934514
1996-10-18,29.995220,30.951242,29.636711,30.921368,17.452848,14533961
1996-10-21,30.592733,32.355404,30.293978,31.100620,17.554016,34870711
1996-10-22,30.981119,31.250000,30.174475,30.353727,17.132456,12549071
1996-10-23,30.234226,31.040871,30.144598,30.891491,17.435986,12587564
1996-10-24,30.951242,31.010994,30.443356,30.443356,17.183044,7504004
1996-10-25,30.204350,30.592733,30.204350,30.234226,17.064997,6800674
1996-10-28,30.264101,30.622610,30.234226,30.443356,17.183044,7729940
1996-10-29,30.473230,30.532984,29.905594,30.025097,16.946970,10595980
1996-10-30,30.054972,30.473230,30.054972,30.204350,17.048143,8713180
1996-10-31,30.234226,30.861616,30.084846,30.831739,17.402256,8917359
1996-11-01,30.801865,30.981119,30.383604,30.473230,17.199907,8649583
1996-11-04,30.443356,30.921368,30.443356,30.771990,17.368526,6390223
1996-11-05,31.010994,31.429255,30.891491,31.130497,17.570889,12255354
1996-11-06,31.220123,31.996893,31.130497,31.877390,18.040930,12076698
1996-11-07,31.817638,32.295650,31.728010,31.967016,18.091661,14567014
1996-11-08,31.877390,32.146271,31.757887,32.116398,18.176197,6566370
1996-11-11,32.116398,32.235901,32.026768,32.146271,18.193113,5979773
1996-11-12,32.265774,32.445030,31.787764,31.847513,18.024019,11397634
1996-11-13,31.907267,32.474903,31.847513,32.206024,18.226913,10009383
1996-11-14,32.176147,32.893166,32.176147,32.713909,18.514349,11608508
1996-11-15,32.893166,34.775333,32.833412,34.655830,19.613380,32651099
1996-11-18,34.596081,35.850861,34.177818,35.074093,19.850096,24171386
1996-11-19,35.103966,37.016014,35.014339,36.836758,20.847668,25227846
1996-11-20,36.657505,38.001911,36.418499,36.478249,20.644773,34462353
1996-11-21,36.597752,37.016014,36.448376,36.836758,20.847668,19460202
1996-11-22,36.836758,37.972034,36.836758,37.882408,21.439457,17081180
1996-11-25,37.792782,37.882408,37.314770,37.673279,21.321106,11853272
1996-11-26,37.643402,38.420174,37.523903,37.762905,21.371820,23076434
